User_ID,Age_in_Months,Gender,Location,Grade,Logins_per_Month,Days_Completed_Activity,Exercises_Started,Total_Time_Spent_in_Minutes,Course_Name,Course_Category,Completion_Rate,Average_Score,Course_Rating,Recommendation_Likelihood,Exercises_Completed,Points_Earned,Subscription_Tier,Subscription_Cost,Subscription_Length_in_Months,Renewal_Status,Tutoring,Referrals,Academic_Grade
26aedde2-e1de-427e-8e5c-95d1a9e42486,148,Other,"Sarahshire, AK",6th Grade,10,9,17.47874544,347.5411614,Calculus,Math,67.83979076,73.78048979,4,4,14,1984.382969,Free,0,8,Yes,No,1,F
93fccd54-7568-40d7-ae0d-08ac7943c61b,186,Male,"West Hannah, PR",10th Grade,14,14,24.06577319,425.0664867,Intro to Python,Programming,77.84356229,80.67052705,4,3,21,3034.077833,Premium,9.99,16,Yes,No,0,C
665c2b91-6a01-45e2-b296-be6021790436,162,Male,"New Henrymouth, LA",8th Grade,6,8,16.81158786,273.9173572,Environmental Science,Science,74.3246265,91.36113013,4,4,8,2623.232791,Free,0,1,Yes,Yes,0,D
47302116-9e74-4e3b-ac15-b8d4439b6a82,168,Male,"Bateshaven, UT",7th Grade,7,6,11.59942069,235.9254735,Algebra 2,Math,77.3109537,77.87619836,4,3,11,2644.459569,Free,0,10,Yes,No,1,F
237972d3-8734-43da-89f8-8191bfbe2376,219,Female,"East Phillipton, AL",12th Grade,6,6,9,150.4090184,Environmental Science,Science,56.36859419,70.22626619,4,3,7,1875.411039,Free,0,3,No,No,0,F
6ecfd107-4703-4802-877c-c3f70f2d7492,195,Male,"Davidshire, PW",10th Grade,3,3,9.124704125,100,Physics,Science,70.9411779,69.15383329,4,3,3,887.6325259,Free,0,1,Yes,No,0,F
17c99853-7968-4e13-ba46-28a273776653,177,Female,"Sanchezstad, CT",8th Grade,8,8,19.90103428,428.7809132,Trigonometry,Math,71.59429762,74.97765027,4,4,13,2372.012269,Basic,5.99,17,No,No,2,D
1aecd6d1-25b3-42f2-87b2-681ad4296e11,198,Male,"East Kellybury, TX",12th Grade,15,11,19.4940292,533.6238778,Pre-Calculus,Math,61.90231317,74.49099622,4,4,24,3306.48396,Premium,9.99,16,Yes,No,0,F
1a4af5c7-3f50-443d-90e7-bb28b4d19170,173,Other,"Lake Jasonfort, IA",8th Grade,6,4,7.016620722,107.3360673,Algebra 2,Math,67.50315739,68.60733661,4,4,5,1256.282449,Premium,9.99,19,No,No,0,F
71d79d97-da07-4379-8a26-551a28a04f86,199,Male,"New Andreamouth, VA",11th Grade,14,12,29.4421456,536.5564642,Physics,Science,59.26588703,75.21531167,4,3,23,3354.45873,Free,0,15,No,No,2,D
79f4db7d-6370-48d0-9411-f796d6bb4f56,204,Male,"Port John, ID",11th Grade,8,9,13,302.8507075,Web Development,Programming,65.35542869,70.89066514,4,3,11,2709.241326,Premium,9.99,11,Yes,No,0,F
3b7ebcb3-0272-4612-afd2-beb6e90af851,158,Male,"Port Heather, VI",7th Grade,8,8,14,229.7338382,Data Structures,Programming,82.63389809,93.42009691,4,4,14,2242.620934,Basic,5.99,3,No,Yes,0,D
b38ab748-47e6-43bb-b545-23b6dc0fe589,163,Female,"Mcfarlandfort, WV",7th Grade,12,10,17.37809298,355.9903272,Physics,Science,81.63381969,85.85039351,4,3,14,2933.396083,Free,0,10,Yes,Yes,1,C
7ab7f37f-cdc3-429f-b405-a41751420115,163,Female,"Williamshaven, IN",7th Grade,2,1,3.531522396,116.9831053,Pre-Calculus,Math,66.26737127,74.01137014,4,4,3,1018.13868,Basic,5.99,4,No,No,0,F
d981bda7-0ba1-43df-95cd-a353778e95ee,192,Other,"Kristaside, MA",9th Grade,9,8,13,277.0070527,Chemistry,Science,80.75061616,85.32587115,4,4,13,2428.597048,Free,0,15,Yes,Yes,0,D
1d89d608-0cec-4fd3-8d37-4bb6e816ad27,175,Male,"Marcusberg, FM",8th Grade,9,9,20.85225144,378.0879469,Data Structures,Programming,75.44201974,79.88963119,4,4,17,2441.687397,Premium,9.99,15,No,No,0,D
b04f782f-9fda-47c8-b8e0-30a76e8710bf,142,Male,"Jenniferview, OK",7th Grade,8,7,16.89977598,326.5099289,Web Development,Programming,77.45518506,77.83691547,4,3,15,2835.134503,Premium,9.99,10,Yes,No,0,D
053ebc5d-1ef0-4e67-b9ea-8af055b84b74,146,Male,"Lake Jason, NJ",7th Grade,6,7,13.75220928,258.8571626,Data Structures,Programming,70.84146127,75.36699082,5,5,8,2175.586179,Basic,5.99,7,No,No,0,F
af58da60-170e-44c0-9579-ea8356266344,173,Male,"Port Stephaniechester, MD",8th Grade,12,11,17.81126574,366.8746028,Pre-Calculus,Math,74.37590418,75.39776372,4,4,17,2446.404143,Free,0,1,Yes,No,2,D
b26dbd7c-0238-4edc-a38b-5582f88ef6e3,209,Female,"Elliottview, IA",11th Grade,10,9,18.72766161,283.0930539,Chemistry,Science,78.29708099,82.3806064,4,4,16,2292.410276,Premium,9.99,10,Yes,Yes,0,D
f8717556-4474-4684-a83e-11d0f13458e1,186,Other,"East Anthonyfurt, SD",11th Grade,13,14,25.44035361,470.7001996,Web Development,Programming,80.26924895,84.95299711,4,3,24,3429.98235,Premium,9.99,9,Yes,Yes,0,C
37df5b73-ba17-4e84-a0cf-551e56665e0c,150,Other,"Kimshire, MA",7th Grade,12,13,24.6171548,620.1710649,Geometry,Math,77.76571119,81.97339454,5,4,18,2806.918338,Free,0,2,Yes,No,0,C
d3b86198-4710-431c-8da3-3645f7bebf3b,163,Other,"Patrickville, MH",7th Grade,9,10,19,516.5546745,Biology,Science,82.58552267,91.8197316,4,3,14,2871.553042,Free,0,1,Yes,Yes,0,C
c5652835-5017-4d24-afc1-f301998369a5,142,Female,"East Patrickville, IL",6th Grade,15,17,21.8729791,415.6932827,Environmental Science,Science,71.63227286,73.86493194,4,4,22,2766.873977,Premium,9.99,17,Yes,No,0,D
1a120588-ab46-4176-84a7-d7171b20b5f0,148,Other,"South Donaldhaven, SC",7th Grade,9,8,13.09270213,233.7675105,Pre-Calculus,Math,74.17300091,75.29661591,3,3,11,2271.89441,Free,0,8,Yes,No,1,F
5d7ddb6f-e265-4333-b503-4dc2e389eb47,200,Other,"Schroederfurt, WA",10th Grade,16,13,29.54595942,560.4320338,Pre-Calculus,Math,82.40204356,83.73371027,5,5,29,3608.556793,Basic,5.99,1,Yes,No,0,C
270c2486-b851-4cb5-8f3b-41e659511283,188,Male,"Barbarastad, KY",11th Grade,5,4,10.08167015,322.9952214,Algebra 2,Math,61.6548348,74.54413034,4,3,10,2264.143333,Free,0,13,No,No,0,F
849fca01-60a0-4fb7-8cc8-d658129a64cb,202,Female,"North Adammouth, WI",12th Grade,10,8,14,272.7567712,Calculus,Math,66.97194482,81.36678192,5,4,12,1790.485819,Free,0,8,Yes,Yes,1,F
eb0faca3-382e-43e5-9ec5-9cba49a85142,188,Female,"Jameshaven, DE",11th Grade,9,9,26.26162057,380.0387423,Data Structures,Programming,62.40539539,70.73117928,4,3,17,2698.614114,Premium,9.99,15,Yes,No,1,F
3efd98ee-09ef-4912-b123-72d4592be988,182,Other,"Lake Johnhaven, IA",9th Grade,7,7,12,219.0800839,Calculus,Math,70.86749539,78.25601303,4,4,11,2566.245172,Premium,9.99,16,No,No,0,F
ca79ded7-7214-4700-a600-9a3160716ce3,129,Male,"Mcdanielland, GA",6th Grade,9,9,14.91590083,281.2906607,Chemistry,Science,76.42447088,76.21545637,4,3,10,2364.889446,Basic,5.99,3,Yes,No,0,D
139265b1-ae09-4697-9663-37fb1858470c,163,Female,"Montoyachester, IL",7th Grade,8,9,14.62343919,356.1828088,Java Programming,Programming,69.09020406,76.87984829,4,3,16,2286.427431,Premium,9.99,15,Yes,No,1,F
4316a4c7-ec32-4860-af83-2fe23374d09c,140,Female,"Lorimouth, NM",7th Grade,10,13,18.56733867,339.2975913,Intro to Python,Programming,77.78859473,77.93884795,4,4,16,2849.178893,Premium,9.99,1,Yes,No,1,D
f27b893d-b242-4a76-920a-e7cc7aaf2361,155,Male,"Jaymouth, OR",7th Grade,12,11,16.1247918,434.5968134,Chemistry,Science,77.42404488,79.85493214,5,5,16,2857.153402,Free,0,2,Yes,No,0,D
bcc5e06e-6c24-4831-b248-81616e2fb124,159,Other,"Kristyshire, SC",8th Grade,4,2,9.574053912,100,Data Structures,Programming,66.33873276,75.86281156,4,4,5,1830.937148,Basic,5.99,8,Yes,No,0,F
ff1b155e-4152-4869-b198-87b4baa200e9,202,Male,"West Frankberg, WA",10th Grade,7,5,19.66874786,328.2260349,Trigonometry,Math,75.98534913,72.89674074,4,3,11,1984.071027,Free,0,6,No,No,1,F
13743e1b-4bb9-4f3b-92de-34fb931730e1,166,Other,"Coxport, MH",9th Grade,8,8,12,294.4139706,Java Programming,Programming,85.11953395,85.49411294,4,4,9,1852.199658,Basic,5.99,1,Yes,Yes,0,D
4c0f8dee-a869-4c9b-b5e2-1ac9732718dd,205,Other,"Lopezmouth, WI",12th Grade,11,10,17.91386093,226.678922,Pre-Calculus,Math,66.90246928,65.9876757,4,4,13,1952.331216,Free,0,1,Yes,No,0,F
eae9bc03-7e93-45f3-86dd-b8e25fa6d619,172,Male,"South Stephanie, SC",8th Grade,9,8,20.55187024,492.371078,Intro to Python,Programming,78.38274123,77.01014717,3,2,14,2923.107492,Basic,5.99,20,Yes,No,0,D
03436f8e-44af-4981-8bd6-a1a7b0db333d,179,Other,"New Davidmouth, PW",10th Grade,16,15,20.99418763,556.0579236,Algebra 1,Math,76.79456384,74.99755378,5,5,25,2669.074725,Premium,9.99,5,Yes,No,3,D
58bde0ee-283c-4cea-b549-265d41572b76,174,Male,"Brownchester, OH",8th Grade,13,11,17.11951187,362.2535761,Chemistry,Science,71.99008666,76.98501592,4,3,18,2289.469207,Premium,9.99,18,Yes,No,0,D
61f6b659-6718-470d-af2c-8d10adf9a22d,150,Other,"Powersport, VI",7th Grade,7,6,13,309.7520046,Data Structures,Programming,69.98486505,70.51820627,4,4,13,2295.146205,Free,0,1,Yes,No,1,F
53995933-f4d9-463e-97bf-3d83d6ff60a9,171,Other,"Timside, MP",8th Grade,8,7,15.93884396,230.9305883,Pre-Calculus,Math,77.19874589,74.4523721,4,4,12,2443.024372,Free,0,1,Yes,No,0,F
255cb1ef-8049-4033-acad-079e12039b10,221,Other,"Newmanbury, FL",12th Grade,10,9,19.29451087,525.692015,Calculus,Math,70.37394015,79.57125869,4,3,15,3262.252405,Premium,9.99,13,Yes,Yes,0,D
1aead9ba-e8b1-4bde-9e5d-7c9993fe753d,190,Female,"West Mark, NY",10th Grade,6,5,10,171.5375802,Calculus,Math,73.61441973,78.73506699,4,4,7,2251.859805,Premium,9.99,18,Yes,No,0,D
02fc2191-10f2-44c5-942f-495e0f006b62,157,Male,"New Jasmine, SC",8th Grade,14,12,23.92838648,474.5727773,Biology,Science,73.79318877,80.52179223,4,3,20,3265.003945,Basic,5.99,7,Yes,No,0,D
e68ac742-ec03-4ec0-84bb-39445c48e865,163,Male,"West Darryl, MN",7th Grade,9,9,25.65420488,442.830924,Algebra 1,Math,76.69045037,77.27096332,5,5,14,2794.368447,Basic,5.99,1,Yes,No,0,D
7632a466-cb69-4df4-8ca5-3b70c0247d68,147,Male,"Lake Thomas, NM",6th Grade,4,3,7,176.2004479,Biology,Science,74.02055902,73.56350219,4,4,7,2112.206271,Premium,9.99,11,Yes,No,0,F
8b0d39ef-31c3-4115-b960-9144cea86c5b,191,Other,"Port Robertberg, MH",10th Grade,13,12,19.01825574,327.684763,Web Development,Programming,75.02138415,77.46086679,4,4,19,2839.370341,Free,0,16,Yes,No,0,D
471f87fe-48c2-40e6-a169-92736b8b86fe,178,Female,"Port Darrellshire, MN",8th Grade,9,7,17.71207581,286.4411636,Algebra 1,Math,77.76732951,77.10040319,4,4,13,2036.679165,Free,0,9,No,No,0,D
e0fb4a29-7a8d-4eb8-b456-603d71dcd7aa,217,Other,"Williamland, TN",12th Grade,14,12,27.80428206,617.3125672,Geometry,Math,76.06253491,81.47510511,4,4,23,3564.878046,Basic,5.99,3,No,Yes,0,D
c6a4c00a-a638-42d6-82b1-f2de65e15019,147,Other,"Parkburgh, NC",7th Grade,4,3,7.199804657,158.7283375,Physics,Science,78.1005261,83.33426351,3,2,4,1977.185798,Free,0,4,Yes,Yes,0,D
42bbe46c-afd4-40f7-a321-31552fed87f5,208,Other,"Ronaldmouth, VA",12th Grade,7,6,11.48435103,277.1008811,Calculus,Math,57.57782441,70.88977667,4,4,11,1771.099019,Free,0,11,Yes,No,0,F
aa8e9b7b-353c-44ba-96cd-cda9e3b7a027,166,Male,"Heidimouth, PW",8th Grade,12,12,18.51439944,435.3630627,Intro to Python,Programming,74.14621609,75.16822039,4,3,20,2710.22787,Premium,9.99,19,No,No,0,F
fecb79b8-e78f-4be4-93eb-27cf95b8545e,147,Female,"Mcclurefort, AL",6th Grade,5,5,17.24123934,270.0999281,Web Development,Programming,72.28711102,77.89063432,4,4,10,2054.611216,Free,0,9,Yes,No,1,D
d7a8c850-00fa-41bb-bc24-625d53d19a3e,204,Other,"Warnerton, NC",10th Grade,3,4,5,135.5322317,Physics,Science,70.43843235,68.28880484,4,4,5,1266.049585,Free,0,6,No,No,1,F
e63cc38a-6ee1-408e-bc76-0178623426a0,150,Female,"Friedmanhaven, MO",7th Grade,17,15,21.14037017,552.2184874,Biology,Science,73.14247175,77.76784158,5,4,19,2844.037822,Free,0,5,No,No,0,D
753c0224-5474-44c6-b2f5-ed4794e53ebe,147,Male,"Reesehaven, GU",7th Grade,8,6,15.48424674,233.5244233,Biology,Science,73.25832591,79.10714851,4,4,10,1972.34626,Basic,5.99,6,Yes,No,0,F
3a2280b5-f30b-4e9f-8790-a1bb03ff9269,169,Female,"Jacobside, AL",8th Grade,7,6,14.71378689,270.3854466,Algebra 2,Math,76.02555135,75.12179005,4,3,10,2420.41854,Free,0,3,Yes,No,0,F
b198814d-7862-4695-ac02-fe4991b49ec6,129,Other,"Edwardfort, VI",6th Grade,8,6,13,319.6172721,Trigonometry,Math,74.24708556,74.46056114,4,4,10,2082.787987,Premium,9.99,17,Yes,No,1,D
320a7787-5d26-4b28-a413-e4d73650a17d,220,Female,"Lake Ericahaven, MN",12th Grade,6,4,6.54442259,135.158741,Pre-Calculus,Math,63.54581146,71.39375998,4,4,6,1691.614716,Premium,9.99,2,Yes,No,1,F
7b571895-4fd4-4e7d-b89c-f5277fc0196d,193,Female,"Lake Brentberg, DC",10th Grade,11,11,13,337.3981101,Biology,Science,80.19629996,94.31897172,4,4,13,2080.177909,Free,0,10,Yes,Yes,0,D
30f5229a-0819-47fb-9c23-cee86146d89d,210,Male,"New William, SD",12th Grade,8,6,13.66123864,273.1456651,Environmental Science,Science,60.97640804,68.41431749,4,3,12,1984.497059,Free,0,1,Yes,No,0,F
0a679b29-fe95-4bca-8218-c00019684635,204,Other,"Turnerland, OK",10th Grade,11,10,16.08895035,261.0749677,Trigonometry,Math,77.40776616,72.36662433,4,3,14,2414.580913,Basic,5.99,12,Yes,No,0,D
73ee8217-399f-43e9-b57e-f797b9ac9065,190,Female,"Port Carolyntown, KS",10th Grade,11,10,16.2355669,292.4780851,Pre-Calculus,Math,71.63703357,71.65830475,4,3,13,2660.141878,Free,0,14,Yes,No,0,F
69eec903-7ff7-4d98-9c3d-54cff03c531a,206,Female,"Brownville, HI",12th Grade,13,15,22.34229923,312.2007,Web Development,Programming,63.62683741,68.38286345,4,4,17,2818.083189,Premium,9.99,14,Yes,No,0,F
9dfa0fb0-e3dd-421c-9824-cd1e064cfd32,147,Female,"Kristinborough, LA",6th Grade,9,12,18,477.0122507,Environmental Science,Science,69.83881192,72.90462217,4,4,14,2658.074339,Basic,5.99,1,Yes,No,0,D
b77b13ea-3193-4ec1-8e34-dc389486f8bf,151,Male,"West Williamburgh, DE",7th Grade,12,11,19.15800538,400.9203707,Data Structures,Programming,78.74325823,77.67631372,4,4,18,2810.48052,Premium,9.99,14,Yes,No,0,D
b5387cec-9653-408a-9b29-09bde8475484,168,Other,"East William, PA",9th Grade,13,14,26.00798971,520.4714735,Pre-Calculus,Math,78.83965694,74.46370868,4,3,23,3810.153116,Free,0,7,Yes,No,0,D
b3d5880d-f57b-4594-b980-a7f64001e093,205,Male,"North Masonmouth, NC",12th Grade,8,5,13.68312373,200.4361284,Pre-Calculus,Math,70.47576231,68.43101397,4,4,14,2365.771068,Premium,9.99,24,Yes,No,0,F
2826ebb9-00d6-4050-8436-00abe0b624e5,196,Male,"New Jason, GA",11th Grade,8,7,13.50792299,236.3135937,Algebra 1,Math,61.4373128,74.39428701,4,3,10,1676.901814,Free,0,14,No,No,0,F
d97b44c8-687a-47c4-b99f-4073fa85b7ec,203,Male,"West Gabrielle, MP",12th Grade,8,8,16.21549347,441.4532953,Intro to Python,Programming,65.63510628,66.93975153,4,3,11,2258.770598,Basic,5.99,1,Yes,No,0,D
958035d8-14ec-4e45-994c-f68f735c6f0b,140,Male,"Port James, IL",7th Grade,7,7,13.15842476,272.2581317,Intro to Python,Programming,70.39881646,77.20801455,4,4,9,1884.101436,Basic,5.99,1,Yes,No,0,D
65bd46f1-2da7-4958-94d8-7275cdeb0158,201,Female,"Melaniefort, OR",10th Grade,11,10,16.37284528,244.5244038,Web Development,Programming,71.0490939,75.0996722,4,4,12,2297.990661,Free,0,7,Yes,No,0,F
e853b187-ced4-4929-a1b8-d93f31ea3675,205,Female,"Port Kathleen, AZ",12th Grade,8,8,14,390.2516125,Algebra 2,Math,72.34564496,83.67581942,4,4,15,2170.866506,Premium,9.99,8,Yes,Yes,0,D
78bcc5e2-3771-491f-bff8-8ed8a1f5e08c,188,Female,"New Hayley, LA",10th Grade,9,10,15.79800433,302.2063009,Environmental Science,Science,71.03135355,72.68566386,4,3,12,2357.149831,Free,0,14,No,No,0,D
08f261f6-9d2f-4444-8f5f-13f1fd8d2e26,174,Other,"Bryantmouth, HI",9th Grade,13,14,23.23435897,308.9766564,Pre-Calculus,Math,72.07057698,76.25377416,5,4,17,2638.627056,Free,0,1,Yes,No,2,D
388cbdec-7670-4e94-94a6-29beca1bbbfd,172,Male,"South Elizabethshire, ID",8th Grade,7,6,15.68408184,310.3812195,Biology,Science,76.88179632,75.12847761,5,4,11,1989.320274,Free,0,3,No,No,0,F
684861d5-f3c2-42e3-87f4-2fb02622c882,168,Other,"East Paulborough, AR",9th Grade,3,2,9.445761614,156.5212139,Chemistry,Science,71.77076332,83.05367058,5,4,5,1607.498761,Basic,5.99,1,No,Yes,0,F
50287bae-2a8f-4ee9-8e38-796e19af1845,220,Male,"North Deanna, KY",12th Grade,10,10,26.93859051,348.32168,Chemistry,Science,57.85986049,74.78422107,4,3,18,3301.378859,Free,0,1,No,No,0,F
2bfc0a16-8650-4211-a0e8-1997d9f293f2,190,Male,"Dillonburgh, IA",9th Grade,13,13,19.47516144,448.0338839,Algebra 2,Math,76.85666299,90.47695615,4,4,17,2458.092966,Free,0,3,Yes,Yes,1,C
afe17a78-5933-45d4-964c-28b3d99001b4,129,Other,"North Christina, CO",6th Grade,10,11,16.04448929,351.2170324,Physics,Science,88.58313498,91.2184669,4,3,15,2661.196268,Free,0,10,Yes,Yes,0,D
daf693e7-50e2-4621-ac22-0f22f3e382a8,189,Female,"Michelleland, AZ",9th Grade,12,11,17.85139304,371.411217,Biology,Science,74.13232747,79.58687141,4,3,19,2348.458922,Premium,9.99,21,No,No,0,F
95fc55e2-4edd-4183-bb5e-a8a5f9af7cc2,177,Other,"Candaceburgh, FL",10th Grade,6,6,11.14874129,172.2265751,Biology,Science,76.10986419,79.70194497,4,4,7,1819.397043,Free,0,12,No,Yes,0,F
d5f89ea2-511f-47b8-9ce1-4cdfd254f47e,181,Female,"Washingtonland, AS",9th Grade,7,6,11,248.5902824,Intro to Python,Programming,74.91395845,77.22913739,4,3,11,2384.303349,Basic,5.99,1,Yes,No,0,D
53b1b009-4b85-474e-bf03-89916e569cfe,190,Female,"Joneshaven, MH",10th Grade,9,10,12.0686208,274.473526,Trigonometry,Math,77.09259739,73.68288986,5,4,14,2071.520433,Premium,9.99,14,No,No,0,D
37954c58-a7e9-4f3c-8835-00aea2fffb82,179,Female,"West Martinmouth, TN",10th Grade,6,5,13.74401163,262.6688518,Physics,Science,81.49075778,85.45747467,4,4,8,1974.584135,Free,0,6,Yes,Yes,1,D
32ce4c84-87db-413a-9b07-41a9cf22a2fb,207,Female,"Crawfordchester, MO",12th Grade,14,16,21,614.4428094,Java Programming,Programming,68.16156237,68.42069876,4,4,23,3321.980135,Premium,9.99,2,Yes,No,2,D
65ddc65e-e52d-4a57-8f96-6b9e1533477a,132,Female,"Derekborough, AS",6th Grade,3,2,6.795936447,100,Pre-Calculus,Math,72.62957408,68.0166166,4,3,3,1077.433726,Basic,5.99,1,Yes,No,0,F
99d53536-fef8-454c-a69f-df363e8f66ea,194,Male,"Teresaport, NC",11th Grade,10,8,17.53266428,254.2770286,Data Structures,Programming,59.08421166,72.17430513,4,3,15,2301.419013,Free,0,7,No,No,0,F
0f98c365-dc41-4291-a064-f84926c8c61b,156,Male,"Savannahside, PA",7th Grade,8,8,16.23285802,364.738387,Data Structures,Programming,76.65846615,71.70993542,4,3,15,2672.599608,Free,0,8,Yes,No,0,F
89732c91-4216-455d-b072-0236cc4e0fdb,197,Male,"East Darrylland, NE",10th Grade,12,8,18.80667777,304.671411,Environmental Science,Science,70.68636475,72.52197727,4,4,20,2856.775901,Premium,9.99,7,Yes,No,0,F
e1d1d3fc-6378-407e-a448-a5168ff92dfd,172,Other,"East Brittany, DE",8th Grade,10,9,21.10352507,319.182863,Geometry,Math,72.66350228,76.80884675,4,4,12,2413.111272,Free,0,3,Yes,No,0,D
a47aa5a8-4640-4eaf-86ab-c6d7b9f79b4f,200,Other,"Carolynville, AK",12th Grade,8,11,15,437.2617783,Physics,Science,69.28817888,76.2195402,5,4,12,2201.383611,Free,0,2,Yes,Yes,1,D
91a51081-009f-4056-ab5c-5ae472641691,179,Male,"West Miguel, TN",8th Grade,7,6,15.10139267,184.7513454,Chemistry,Science,68.69529846,78.25425614,4,4,10,1762.333072,Basic,5.99,1,Yes,No,0,F
289a857a-c519-4860-9a61-be2df9d1abeb,210,Other,"New Jennifermouth, VI",11th Grade,9,7,22.24191549,488.8623034,Geometry,Math,68.32603644,71.01970125,4,3,14,2999.925824,Basic,5.99,15,Yes,No,2,F
ed80d536-e49f-4991-a605-d35233109e77,204,Female,"Carpenterfurt, AK",10th Grade,13,10,20.00833152,398.7738886,Algebra 2,Math,76.05605895,91.25000783,4,4,21,2506.7161,Premium,9.99,11,Yes,Yes,0,D
716b5146-f08a-4098-b482-e998abc41108,168,Other,"Rayfurt, RI",8th Grade,12,12,16,342.2011713,Intro to Python,Programming,73.11937123,74.93850393,3,3,16,2820.225622,Free,0,7,Yes,No,0,D
3cf8146e-d12c-4595-a004-7ab0f4ac0557,158,Other,"Port Jamesmouth, OH",7th Grade,5,4,8,195.3257668,Geometry,Math,75.32876108,87.53152775,3,3,7,1469.124532,Basic,5.99,2,Yes,Yes,1,F
506190ed-0f17-4630-bce0-f076f9754674,195,Male,"Brianmouth, OH",11th Grade,16,18,18.15496554,425.7060527,Algebra 2,Math,64.50000222,74.0475802,4,3,17,2430.294019,Premium,9.99,1,Yes,No,2,F
202a0347-7019-4b06-b3bb-e489f7d09efe,176,Male,"Cookhaven, MH",9th Grade,3,3,6.468869615,100,Algebra 2,Math,72.10550872,68.47734414,4,4,2,1341.808962,Basic,5.99,1,Yes,No,1,F
1a501db1-75e3-4fda-aa4b-0315532a5578,195,Female,"Brandyfort, AK",11th Grade,3,2,12.16705609,175.5051299,Algebra 2,Math,58.02656987,64.08827711,3,3,6,1786.651183,Basic,5.99,1,Yes,No,1,F
408276c4-0d0f-4085-a836-7c40f51e31bf,182,Other,"Port Jennifermouth, AR",10th Grade,10,9,14.32903865,241.8972646,Biology,Science,76.75422238,78.59499657,4,4,12,2072.542961,Basic,5.99,8,Yes,No,2,F
4382b9ae-4327-479f-97f3-9394cd500f1f,164,Female,"Tommymouth, MO",9th Grade,12,10,16.42155744,396.1981441,Web Development,Programming,69.88628144,75.87391746,4,3,16,1961.897377,Premium,9.99,15,Yes,No,0,D
855be5c1-909a-47b5-815b-95b65f5651c6,150,Other,"Laurastad, MP",6th Grade,9,9,20.09552597,387.8376129,Intro to Python,Programming,77.84633962,88.31277494,4,4,13,2803.805843,Basic,5.99,1,Yes,Yes,0,D
cb753727-64d9-4665-8ac4-761191d04e97,153,Female,"West Christinemouth, NH",7th Grade,5,6,10,279.170321,Algebra 2,Math,76.5664162,76.18145458,4,3,7,1838.556004,Free,0,1,Yes,No,0,F
0534e360-f82b-454f-98fe-aec8f26075f5,210,Female,"Francisbury, FM",11th Grade,16,17,29.13020375,658.0015719,Pre-Calculus,Math,76.28076445,75.8553689,4,3,26,3476.141619,Free,0,12,Yes,No,0,D
75abf611-e64e-4529-ab34-e74a006e17ee,214,Other,"North Melissaburgh, ME",12th Grade,7,5,15.02093677,334.0820369,Java Programming,Programming,65.75150061,82.10735846,4,4,11,2321.839508,Premium,9.99,13,Yes,Yes,2,F
befc4e71-a2dd-431a-bf56-82336a3b8949,156,Female,"Paulaberg, AR",6th Grade,10,10,21,478.9454342,Algebra 1,Math,81.69536221,95.27404251,4,3,15,3348.433648,Free,0,5,No,Yes,0,C
6708e2a6-d6d3-4583-a0eb-04646f1e8157,157,Male,"West Brianville, MS",8th Grade,5,3,10.94793319,159.5601134,Trigonometry,Math,67.41891499,74.50946827,4,3,8,2031.833068,Free,0,13,Yes,No,1,F
4412ad7c-1d92-4a8f-9c1d-b76c5aac12a4,132,Male,"Port Rebecca, VT",6th Grade,12,12,16.10974095,366.3458882,Java Programming,Programming,71.67867824,77.81199539,4,3,14,2641.306796,Free,0,14,Yes,No,0,D
b6f2e952-bd8f-4aed-904f-c3d65473ef4d,141,Other,"Williamsbury, ND",6th Grade,15,17,23.0545145,589.4979724,Environmental Science,Science,70.84477747,78.22745584,5,5,20,3124.610674,Basic,5.99,1,No,No,0,D
1adfae1e-2d87-443e-ad67-adf2376254a9,151,Female,"Lisashire, DC",7th Grade,6,5,12.66587972,230.1316955,Data Structures,Programming,79.47734713,81.47072601,4,4,10,1976.053382,Free,0,1,Yes,Yes,0,F
25734435-5593-4a95-b5af-5795d83a2f73,187,Other,"East Laurashire, CA",11th Grade,6,5,14.83827456,283.1761709,Intro to Python,Programming,62.65855826,69.89321158,4,4,9,2082.477146,Free,0,9,Yes,No,1,F
df87a305-2641-4228-ae97-cfeced84e7d1,144,Female,"Parksville, OK",7th Grade,7,6,17.12347019,256.9351962,Geometry,Math,74.66458615,74.18055657,4,4,9,2307.277964,Free,0,19,Yes,No,0,D
abd6870f-ac8d-4838-8818-d5c832c219aa,201,Female,"East Michelle, AR",12th Grade,12,11,18,426.9655327,Pre-Calculus,Math,64.85506429,71.07572546,4,4,18,2724.199109,Basic,5.99,1,Yes,No,0,F
18854407-136c-40da-9d98-76c5f5557e57,195,Other,"Jonathanbury, UT",10th Grade,3,2,6.934203369,100,Physics,Science,76.97891749,85.08598627,4,4,3,1863.940776,Free,0,21,Yes,Yes,1,D
5130bcf0-0214-48ef-b6eb-60b724e7a0e8,126,Other,"Henryburgh, DC",6th Grade,9,8,20.92133095,286.8375567,Data Structures,Programming,69.74399016,76.71027107,4,4,14,2127.034094,Basic,5.99,2,Yes,No,0,D
7d3b5574-db00-4be3-8fd3-843aec32929f,227,Other,"New Corey, PW",12th Grade,11,12,20.26137603,512.393906,Biology,Science,65.89486231,77.93851252,4,4,13,2749.519141,Free,0,13,No,No,0,F
